@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
1,0,0,0,0,0,0.768183,0.812458,0.250407,0.623143,0.217415,0.523148,0.230661,0.677101,0.323429,0.495282,0.489991,0.686489,0.571206,0.756766,0.413325,0.378108,0.822183,0.684024,0.117666,0.277789,0.405276,0.418863,0.25764,0.345221,0.263409,0.320791,0.241499,0.160499,0.392493,0.357989,0.227324,0.183431,0.096685,0.291346,0.08982,0.133679,0.154075,0.352822,0.254441,0.303562,0.087985,0.052731,0.051285,0.034721,0.03183,0.059088,0.046678,0.045787,0.208773,0.008583,0.879432,0.395942,0.129895,0.214283,0.144699,0.069241,0.139663,0.159183,0.06753,0.028402,0.103785,0.020597,0.041448,0.056294,0.973682,0.222222,0.960516,0.210526,0.92359,0.966259,1
0,0,1,0,1,0,0.393135,0.326733,0.275314,0.586298,0.306196,0.24921,0.414415,0.396469,0.318347,0.689409,0.509601,0.606027,0.748763,0.541514,0.427969,0.567447,0.372737,0.46598,0.196352,0.320068,0.377263,0.461439,0.551426,0.405595,0.508431,0.610864,0.695018,0.361245,0.52229,0.378792,0.493855,0.285695,0.226374,0.261885,0.197957,0.241889,0.349435,0.288089,0.437075,0.367356,0.238538,0.239511,0.19755,0.131327,0.246028,0.125013,0.158265,0.133069,0.368667,0.517969,0.820629,0.398195,0.295252,0.313165,0.436117,0.340503,0.316529,0.448283,0.419255,0.192571,0.313705,0.162685,0.254087,0.147822,0.066215,0.269841,0.23403,0.255639,0.150122,0.28924,0.231309
1,1,0,0,0,0,0.540211,0.35862,0.090344,0.711746,0.260835,0.519423,0.477814,0.467372,0.322755,0.43379,0.630586,0.525501,0.706588,0.379234,0.387168,0.653531,0.316136,0.288473,0.05611,0.097295,0.162915,0.307044,0.417206,0.219608,0.361322,0.413271,0.323129,0.216261,0.319821,0.322503,0.407221,0.250893,0.105612,0.162165,0.134496,0.034206,0.14641,0.167077,0.317671,0.207446,0.25079,0.204611,0.10701,0.069454,0.099628,0.096835,0.102542,0.100052,0.394282,0.224023,0.918895,0.516707,0.44749,0.339672,0.378016,0.319812,0.354814,0.311377,0.152026,0.125055,0.136955,0.151046,0.08385,0.147215,0.067618,0.365079,0.297987,0.345865,0.178915,0.066282,0.315169
0,0,1,0,0,0,0.316574,0.273137,0.124797,0.640525,0.31076,0.44322,0.379494,0.576854,0.437403,0.269037,0.491745,0.319558,0.720548,0.529294,0.363667,0.542464,0.27628,0.48301,0.082988,0.205697,0.151529,0.350855,0.37847,0.381253,0.348105,0.62623,0.496064,0.307465,0.435718,0.336832,0.405043,0.240981,0.10476,0.157553,0.103147,0.110163,0.196203,0.255727,0.282697,0.403709,0.281923,0.286727,0.271633,0.135664,0.201616,0.169266,0.196453,0.097456,0.321423,0.396806,0.906046,0.532661,0.167608,0.33382,0.301636,0.324802,0.350841,0.579706,0.265638,0.201691,0.284021,0.137296,0.147002,0.12424,0.052809,0.190476,0.022715,0.180451,0.141346,0.072158,0.138785
0,0,1,0,0,0,0.458121,0.318947,0.153443,0.738289,0.264764,0.503626,0.363323,0.781302,0.445198,0.439034,0.311065,0.32426,0.724358,0.38822,0.335163,0.35391,0.511788,0.539153,0.142915,0.280732,0.353013,0.560687,0.665976,0.559607,0.650922,0.722728,0.644965,0.390277,0.660889,0.512595,0.502845,0.3181,0.296361,0.31492,0.151697,0.156492,0.351344,0.262255,0.438938,0.387888,0.432975,0.319187,0.20775,0.169157,0.366697,0.231161,0.217764,0.136722,0.629074,0.235891,0.888492,0.380192,0.398296,0.53099,0.530424,0.566884,0.747815,0.624817,0.384599,0.255714,0.564019,0.22622,0.155068,0.168266,0.114906,0.619048,0,0.586466,0.01324,0.306197,0.157527
0,0,1,0,0,0,0.314846,0.149608,0.147377,0.564732,0.445455,0.623615,0.606501,0.467939,0.582697,0.431863,0.469375,0.582543,0.378837,0.578241,0.319486,0.391816,0.297441,0.273798,0.063415,0.202755,0.256404,0.62055,0.612786,0.487447,0.553596,0.556056,0.492277,0.366064,0.476046,0.465086,0.669133,0.421313,0.117646,0.163491,0.075966,0.13076,0.216925,0.390919,0.4495,0.435452,0.291386,0.259559,0.222139,0.175133,0.196681,0.258382,0.305112,0.215765,0.621252,0.354285,0.910881,0.492418,0.363915,0.717721,0.600948,0.430772,0.676918,0.506546,0.464852,0.29434,0.338288,0.238419,0.359464,0.423241,0.056724,0.238095,0.214773,0.225564,0.205262,0.340531,0.289606
0,0,1,1,1,0,0.068452,0.000671,0.07444,0.56404,0.553894,0.762125,0.498343,0.722581,0.422988,0.530485,0.471354,0.285796,0.631787,0.502952,0.272039,0.329704,0.041435,0.043386,0.059433,0.144753,0.204647,0.142942,0.245475,0.296705,0.140652,0.248034,0.279623,0.1976,0.339151,0.241149,0.328976,0.124217,0.04823,0.070051,0.067923,0.272705,0.248899,0.242548,0.528997,0.643882,0.340049,0.268631,0.225952,0.138287,0.354487,0.175926,0.175625,0.120065,0.391822,0.328044,0.908703,0.56072,0.477156,0.368207,0.628978,0.631966,0.396642,0.353901,0.314127,0.279035,0.473129,0.247819,0.200146,0.106112,0.008701,0.698413,0,0.661654,0.049998,0.088851,0.135118
0,0,0,0,1,1,0.295225,0.285249,0.158944,0.715708,0.252571,0.392148,0.511627,0.485889,0.339794,0.46463,0.52006,0.455185,0.630206,0.621877,0.522585,0.539967,0.257163,0.4873,0.069191,0.306647,0.234807,0.334652,0.382704,0.479396,0.35843,0.536132,0.37526,0.209371,0.374352,0.340901,0.368298,0.310762,0.06776,0.193724,0.22185,0.1889,0.106847,0.218974,0.268083,0.310245,0.263444,0.21196,0.097381,0.051678,0.099754,0.090635,0.166267,0.08671,0.275078,0.424714,0.885617,0.371732,0.152234,0.256505,0.382708,0.429864,0.484503,0.368701,0.258059,0.099529,0.225854,0.119955,0.074149,0.110774,0.087991,0.047619,0,0.045113,0.283736,0.074864,0.1816
1,0,0,0,0,1,0.452155,0.303877,0.098748,0.892268,0.2936,0.320887,0.366174,0.454332,0.266214,0.583882,0.57229,0.327312,0.687198,0.459157,0.264883,0.437985,0.2134,0.213907,0.056066,0.133644,0.085673,0.182833,0.1826,0.156807,0.203755,0.367443,0.313053,0.144967,0.277188,0.255421,0.294487,0.185813,0.164173,0.197962,0.120758,0.164479,0.223545,0.175638,0.32013,0.188078,0.27548,0.156054,0.167297,0.08663,0.154485,0.15422,0.114551,0.066219,0.422137,0.381307,0.917719,0.660112,0.426832,0.209953,0.173323,0.169234,0.213865,0.452298,0.215474,0.103506,0.154369,0.117903,0.082287,0.076153,0.04021,0.190476,0.063551,0.180451,0.245019,0.108386,0.195417
0,0,1,1,1,0,0.159915,0.028334,0.030533,0.372589,0.929686,0.574935,0.323464,0.613698,0.246038,0.23502,0.490703,0.382993,0.363976,0.326837,0.397673,0.512111,0.019922,0.004052,0.029837,0.120147,0.101768,0.134431,0.05249,0.146403,0.02953,0.246712,0.170197,0.119387,0.153447,0.232032,0.228103,0.130665,0.039883,0.091494,0.151755,0.33258,0.367183,0.44326,0.245016,0.433106,0.23823,0.325614,0.257048,0.247743,0.170624,0.232715,0.234859,0.143339,0.356016,0.26977,0.949255,0.612597,0.636548,0.35951,0.262303,0.266203,0.383492,0.561914,0.377058,0.336158,0.427401,0.465477,0.186844,0.135857,0.014226,0.761905,0,0.721805,0.047226,0.076644,0.061252
0,0,1,1,0,0,0.214372,0.070095,0.042766,0.227063,0.493987,0.688322,0.419444,0.594784,0.275556,0.493248,0.451281,0.185114,0.571282,0.053116,0.164258,0.128523,0.086388,0.122902,0.039431,0.272255,0.192412,0.329137,0.153723,0.110955,0.185617,0.251238,0.233137,0.208835,0.443302,0.519378,0.725046,0.726063,0.087009,0.14757,0.079899,0.601442,0.380042,0.412194,0.247876,0.297501,0.363729,0.193601,0.162064,0.212705,0.440071,0.400087,0.527003,0.431983,0.356218,0.431595,0.942286,0.801988,0.377366,0.59489,0.170657,0.128454,0.362075,0.328466,0.265511,0.331423,0.768109,0.597537,0.525073,0.900422,0.012279,0.428571,0.006914,0.406015,0.121886,0.016057,0.230144
0,1,0,0,0,0,0.532306,0.361773,0.162367,0.768207,0.221334,0.393933,0.299544,0.360969,0.374266,0.546031,0.639944,0.660311,0.843142,0.412625,0.441805,0.888125,0.414433,0.373927,0.102109,0.103634,0.168464,0.120645,0.055366,0.355184,0.241666,0.338362,0.176176,0.129476,0.248733,0.242835,0.329881,0.331271,0.096816,0.162548,0.203299,0.05015,0.214627,0.160434,0.219672,0.301222,0.206889,0.061718,0.055919,0.046994,0.068779,0.079783,0.036977,0.054065,0.303171,0.223031,0.905741,0.41718,0.250567,0.150818,0.109704,0.145695,0.130237,0.167994,0.082792,0.047109,0.172596,0.052287,0.11218,0.092194,0.499746,0.253968,0.58204,0.240602,0.454627,0.623222,0.566312
0,0,1,0,1,1,0.354704,0.19526,0.22298,0.742495,0.420143,0.622157,0.56797,0.506714,0.182286,0.528922,0.48699,0.31267,0.323678,0.382476,0.306627,0.2164,0.377741,0.357088,0.109777,0.291584,0.421679,0.677572,0.756746,0.623513,0.771762,0.811651,0.648373,0.3845,0.611362,0.526061,0.552809,0.403116,0.161759,0.198179,0.084067,0.137187,0.187354,0.189256,0.412107,0.427511,0.338799,0.227972,0.230348,0.150683,0.192317,0.148425,0.163226,0.148815,0.562531,0.299168,0.88431,0.622299,0.409224,0.488881,0.380064,0.539316,0.730135,0.463236,0.429349,0.193334,0.252515,0.188263,0.142185,0.128963,0.040477,0.301587,0,0.819549,0.155308,0.037865,0.136601
0,0,1,0,1,0,0.389243,0.234629,0.269169,0.753977,0.333702,0.501065,0.309499,0.731402,0.377789,0.349491,0.571522,0.230662,0.848985,0.600005,0.417616,0.408844,0.353094,0.338167,0.189729,0.251917,0.380391,0.526835,0.698679,0.552599,0.422041,0.590446,0.569321,0.345487,0.534316,0.486925,0.656187,0.309623,0.058205,0.094045,0.113949,0.135675,0.212121,0.336199,0.400016,0.473886,0.26997,0.250495,0.199311,0.174813,0.232917,0.19609,0.222285,0.091384,0.329135,0.161496,0.851729,0.349708,0.248171,0.48159,0.407337,0.400836,0.28088,0.353997,0.254809,0.280862,0.214738,0.155992,0.148615,0.091187,0.034867,0.190476,0.370504,0.180451,0.115707,0.483488,0.306188
1,1,0,0,0,0,0.539585,0.391481,0.156628,0.661082,0.22432,0.409774,0.426308,0.432827,0.352456,0.600798,0.647691,0.412573,0.49331,0.58612,0.429377,0.357311,0.307919,0.281624,0.061303,0.116626,0.110498,0.157984,0.185085,0.243457,0.275946,0.496365,0.453853,0.275644,0.366075,0.396934,0.435503,0.261262,0.12415,0.235742,0.114007,0.097856,0.168775,0.10064,0.10506,0.141916,0.140507,0.121,0.065382,0.069132,0.106779,0.102221,0.088325,0.071148,0.268247,0.251924,0.920071,0.467128,0.115706,0.063272,0.080913,0.139123,0.185585,0.24747,0.19205,0.127065,0.15219,0.108976,0.067633,0.075641,0.329766,0.222222,0.399635,0.210526,0.43052,0.497344,0.486597
0,0,0,0,0,1,0.404036,0.25087,0.290767,0.750261,0.284383,0.168594,0.179384,0.532868,0.634696,0.617134,0.619775,0.370761,0.491773,0.377278,0.452166,0.534364,0.289582,0.312685,0.158186,0.231871,0.266071,0.256225,0.166036,0.193031,0.250873,0.203053,0.148559,0.139849,0.22497,0.233491,0.256163,0.158045,0,0.094272,0.089586,0.016974,0.175781,0.147026,0.218741,0.202694,0.323382,0.132095,0.112286,0.158982,0.222293,0.087586,0.233924,0.077763,0.209655,0.271225,0.85321,0.410876,0.299042,0.181583,0.036837,0.097965,0.286652,0.126263,0.046935,0.092192,0.10533,0.028261,0.081335,0.048218,0.337471,0.253968,0.345849,0.240602,0.371024,0.432799,0.464744
0,0,1,1,1,0,0.137999,0.022546,0.069786,0.487701,0.546736,0.907693,0.682125,0.502735,0.822139,0.728857,0.43023,0.196864,0.253369,0.641606,0.352784,0.576123,0.068993,0.059503,0.077729,0.195613,0.167911,0.162151,0.310562,0.348826,0.419709,0.422652,0.667282,0.243563,0.324618,0.377809,0.335699,0.225139,0.081328,0.182961,0.190149,0.399615,0.332139,0.108321,0.328068,0.68675,0.6028,0.327068,0.647447,0.201142,0.211993,0.303347,0.189056,0.233436,0.431924,0.380497,0.897857,0.534177,0.350668,0.348555,0.59373,0.822487,0.675524,0.598646,1,0.262338,0.438022,0.332043,0.180667,0.309946,0.043088,0.222222,0.19204,0.210526,0.219069,0.301947,0.2791
1,0,0,0,0,0,0.648898,0.638648,0.203326,0.734093,0.209218,0.468238,0.304663,0.633332,0.443948,0.558377,0.459448,0.350193,0.655722,0.450087,0.422235,0.358095,0.645259,0.671195,0.124058,0.170239,0.205483,0.196115,0.131455,0.118588,0.084448,0.290887,0.301214,0.206815,0.25498,0.241184,0.236975,0.178454,0.042737,0.145786,0.1588,0.072591,0.067034,0.08052,0.095659,0.060076,0.055012,0.060108,0.072587,0.088183,0.090035,0.061762,0.018366,0.046942,0.172968,0.211984,0.899686,0.374863,0.106267,0.157709,0.052403,0.07746,0.078607,0.251738,0.177146,0.114055,0.10273,0.091048,0.041988,0.062084,0.649524,0.222222,0.71795,0.210526,0.649831,0.750622,0.736061
0,1,1,0,0,0,0.272138,0.312294,0.205765,0.696667,0.347588,0.57429,0.432428,0.527955,0.472771,0.447449,0.553536,0.384299,0.564468,0.596013,0.283952,0.278672,0.244146,0.559408,0.154181,0.31758,0.184712,0.292335,0.46524,0.413772,0.41607,0.722253,0.539707,0.37055,0.53717,0.524302,0.546885,0.326081,0.187736,0.394417,0.14113,0.229097,0.232021,0.213917,0.381451,0.350204,0.344173,0.322633,0.140103,0.17259,0.274314,0.215378,0.219514,0.147112,0.41628,0.53696,0.863838,0.425433,0.173979,0.309523,0.423538,0.413941,0.385399,0.5655,0.309061,0.285413,0.454553,0.298247,0.217878,0.311225,0.016514,0.412698,0.027725,0.390977,0.088096,0.097296,0.117945
1,0,1,0,0,0,0.198498,0.107955,0.031572,0.471683,0.440483,0.40484,0.511699,0.432087,0.562056,0.847466,0.586842,0.299476,0.378477,0.557115,0.579794,0.571896,0.092927,0.106446,0.076277,0.106639,0.136503,0.075398,0.11467,0.116547,0.089812,0.226498,0.270373,0.153725,0.216161,0.198119,0.275364,0.183146,0.055333,0.1109,0.156863,0.302824,0.226532,0.117401,0.173506,0.152973,0.293749,0.193995,0.146888,0.097143,0.154854,0.114772,0.139289,0.086482,0.304805,0.195763,0.925865,0.575408,0.298017,0.062609,0.149119,0.138701,0.181573,0.319636,0.164819,0.100186,0.118751,0.077783,0.081918,0.100679,0.045466,0.460317,0.055209,0.43609,0.220178,0.086772,0.247617
0,0,1,0,0,0,0.283093,0.105539,0.034904,0.587717,0.574277,0.348986,0.474018,0.418648,0.441409,0.257709,0.36733,0.264856,0.317852,0.383051,0.345139,0.442589,0.049746,0.042077,0.017471,0.043138,0.024722,0.072963,0.066898,0.155386,0.156297,0.28899,0.288334,0.181155,0.310313,0.291276,0.373528,0.228848,0.081927,0.079428,0.129506,0.246568,0.208466,0.317965,0.19244,0.31638,0.22987,0.20342,0.282288,0.131912,0.274198,0.178805,0.279631,0.115647,0.294431,0.202797,0.93266,0.717262,0.279665,0.205611,0.140982,0.143859,0.248281,0.285864,0.252539,0.210681,0.458623,0.113918,0.177927,0.085854,0.034212,0.460317,0,0.43609,0.215084,0.127111,0.194394
0,0,0,0,1,0,0.16059,0.0941,0.104374,0.705922,0.435163,0.366448,0.331545,0.506115,0.479597,0.558435,0.520667,0.313328,0.642739,0.418676,0.344974,0.486397,0.098668,0.235907,0.033325,0.05937,0.116129,0.149824,0.156646,0.172885,0.227532,0.284524,0.276298,0.164553,0.290861,0.317274,0.385195,0.262845,0.08174,0.115715,0.072385,0.109711,0.235391,0.202343,0.241854,0.216987,0.300987,0.284502,0.206268,0.156409,0.213728,0.249954,0.244096,0.159766,0.343236,0.362299,0.928565,0.51527,0.258205,0.264398,0.217405,0.199736,0.272294,0.35763,0.281596,0.136749,0.284455,0.249742,0.173308,0.311759,0.060446,0.031746,0.245911,0.030075,0.064353,0.271688,0.2099
1,0,0,0,0,1,0.280566,0.224618,0.105695,0.773245,0.278271,0.587531,0.514434,0.449249,0.416739,0.723004,0.418839,0.34645,0.574097,0.558397,0.366626,0.208756,0.225661,0.330297,0.049883,0.149177,0.099945,0.21248,0.223728,0.203967,0.212423,0.356112,0.272143,0.189868,0.244543,0.25585,0.254122,0.217333,0.184264,0.289003,0.143243,0.326286,0.145848,0.264945,0.332237,0.236861,0.149088,0.151228,0.171578,0.114162,0.07034,0.075048,0.120358,0.125694,0.619177,0.540245,0.92042,0.52277,0.287531,0.318313,0.163205,0.203258,0.351734,0.297921,0.172733,0.200241,0.165711,0.115309,0.125783,0.143439,0.009202,0.333333,0.131474,0.315789,0.065737,0.014572,0.101322
1,1,0,0,0,0,0.355049,0.17156,0.158605,0.78139,0.531521,0.332613,0.614002,0.049812,0.650713,0.314018,0.664792,0.336721,0.403374,0.422821,0.352804,0.220469,0.135805,0.108977,0.084154,0.20236,0.245753,0.188619,0.143403,0.20419,0.216221,0.354327,0.332873,0.198919,0.40049,0.348106,0.524885,0.322566,0.237285,0.294632,0.25361,0.275726,0.494057,0.395692,0.275912,0.293026,0.387274,0.240364,0.222152,0.11058,0.25812,0.153742,0.2375,0.190974,0.290465,0.201817,0.89777,0.335541,0.370989,0.317017,0.183837,0.219604,0.331435,0.560597,0.311555,0.219333,0.429748,0.388614,0.363416,0.255069,0.074899,0.730159,0.074441,0.691729,0.143868,0.292192,0.363583
0,0,1,0,1,1,0.179849,0.104307,0.22359,0.634467,0.522176,0.574362,0.425199,0.371282,0.254512,0.377253,0.540986,0.572946,0.360534,0.623702,0.2164,0.474375,0.162954,0.282262,0.094518,0.222938,0.535526,0.599938,0.601387,0.601154,0.504344,0.671489,0.516608,0.367112,0.830821,0.582031,0.508209,0.312591,0.091921,0.162608,0.087179,0.133178,0.218636,0.207997,0.218513,0.330407,0.265731,0.193754,0.105518,0.111683,0.193573,0.183724,0.136447,0.071893,0.362828,0.362897,0.888797,0.387373,0.440802,0.380544,0.260296,0.494595,0.330249,0.345835,0.2362,0.179598,0.329255,0.25465,0.135873,0.083751,0.026128,0.793651,0,0.75188,0.077093,0.084336,0.143125
0,0,1,1,1,0,0.098353,0.395352,0.172917,0.479537,0.537351,0.508741,0.519785,0.607586,0.159651,0.528995,0.487293,0.410302,0.533254,0.707778,0.301952,0.778103,0.149894,0.779818,0.107181,0.208936,0.235514,0.348319,0.503134,0.325529,0.34548,0.489258,0.422775,0.264696,0.33111,0.296294,0.354195,0.256976,0.034914,0.634517,0.095808,0.176786,0.284849,0.221333,0.409789,0.356079,0.298148,0.254188,0.182657,0.162353,0.194116,0.166752,0.218936,0.112214,0.412258,0.468578,0.884964,0.488498,0.282855,0.328574,0.473372,0.215718,0.385273,0.572115,0.294695,0.143283,0.164806,0.18518,0.118449,0.114623,0.034871,0.333333,0.023065,0.315789,0.075494,0.004212,0.073327
0,0,0,0,1,0,0.571165,0.45242,0.091903,0.806668,0.190341,0.483529,0.480664,0.516759,0.201963,0.631103,0.670125,0.421271,0.91776,0.465586,0.296293,0.597587,0.26387,0.301591,0.049597,0.090421,0.079738,0.248557,0.299178,0.244341,0.330986,0.374204,0.343334,0.223307,0.427574,0.392984,0.489888,0.31192,0.320747,0.560658,0.204591,0.08739,0.114887,0.125008,0.249582,0.241798,0.302808,0.169114,0.176243,0.117024,0.179663,0.274908,0.269102,0.153605,0.303924,0.172807,0.930743,0.498561,0.225872,0.541253,0.374261,0.344461,0.553938,0.316262,0.229908,0.184144,0.351981,0.252195,0.154722,0.220343,0.211801,0.365079,0.342783,0.345865,0.272056,0.00256,0.327133
0,0,1,0,0,0,0.362047,0.436623,0.156911,0.636274,0.313491,0.578041,0.426268,0.614025,0.216863,0.574991,0.402399,0.334096,0.606002,0.502105,0.372721,0.619014,0.481691,0.712075,0.111252,0.295723,0.293984,0.334533,0.681868,0.399167,0.493427,0.620204,0.514858,0.375727,0.38666,0.301601,0.512815,0.31446,0.289773,0.433676,0.111835,0.193186,0.181649,0.352387,0.514073,0.343606,0.449246,0.303917,0.201128,0.201098,0.181556,0.163116,0.224707,0.159082,0.914783,0.383319,0.905349,0.386472,0.346334,0.477737,0.586789,0.354533,0.496134,0.42672,0.559482,0.384316,0.287895,0.141788,0.161304,0.21531,0.0048,0.730159,0.004121,0.691729,0.017071,0.026072,0.0545
0,1,1,0,0,0,0.259931,0.127215,0.034882,0.545294,0.416545,0.65104,0.423702,0.503421,0.479278,0.449136,0.490231,0.298565,0.373505,0.312305,0.39431,0.363872,0.126628,0.195728,0.046802,0.211784,0.22594,0.310741,0.185748,0.161939,0.154403,0.371317,0.282535,0.155296,0.304639,0.310183,0.420885,0.307152,0.132862,0.260143,0.10479,0.197325,0.326192,0.279634,0.185152,0.30629,0.229575,0.233904,0.123409,0.142199,0.152038,0.211445,0.230325,0.155573,0.321202,0.363056,0.936493,0.563622,0.34144,0.369173,0.361425,0.218033,0.351268,0.56109,0.247174,0.230397,0.404234,0.347754,0.413194,0.542545,0.08724,0.968254,0,0.917293,0.238567,0.268322,0.275728
0,0,1,1,1,0,0.103504,0.105964,0.054988,0.428026,0.901748,0.455099,0.426353,0.689093,0.453196,0.499788,0.598178,0.497325,0.554597,0.352265,0.374734,0.386645,0.024251,0.138493,0.104287,0.153351,0.133582,0.189914,0.08048,0.09409,0.034516,0.116795,0.16942,0.099045,0.146277,0.175992,0.196119,0.093907,0.035793,0.748398,0.123929,0.324395,0.618983,0.457654,0.224767,0.491117,0.280298,0.180097,0.245103,0.174106,0.165352,0.174179,0.307527,0.175425,0.357742,0.769166,0.892151,0.617953,0.449267,0.435899,0.183874,0.305703,0.342307,0.305664,0.29799,0.233584,0.240663,0.222068,0.202984,0.153649,0.003291,0.460317,0.005073,0.43609,0.040368,0.010258,0.01723
0,1,0,0,0,0,0.619688,0.316086,0.066702,0.804038,0.307666,0.314008,0.367759,0.433272,0.307104,0.376045,0.46962,0.351082,0.56767,0.426063,0.407462,0.488817,0.169159,0.149355,0.02493,0.056269,0.09124,0.177689,0.476501,0.306046,0.273579,0.411528,0.317621,0.244102,0.354832,0.252072,0.280508,0.244934,0.032041,0.150362,0.249501,0.034526,0.071492,0.269732,0.300965,0.264765,0.194166,0.168237,0.113886,0.117012,0.151609,0.14477,0.137217,0.109322,0.274049,0.254605,0.958925,0.547329,0.36611,0.349137,0.495973,0.332093,0.349896,0.406446,0.198707,0.180937,0.241469,0.10501,0.078397,0.158604,0.04695,0.507937,0.068526,0.481203,0.233406,0.083901,0.339899
